193,0.022,0.01,0.014,0.018,
194,0.014,0.012,0.034,0.017,
195,0.01,0.006,0.008,0.036,
196,0.036,0.024,0.052,0.04,
197,0.087,0.05,0.045,0.056,
198,0.009,0.008,0.01,0.011,
199,0.025,0.025,0.074,0.03,
200,0.041,0.007,0.017,0.04,
201,0.013,0.014,0.014,0.015,
202,0.042,0.046,0.031,0.055,
203,0.007,0.005,0.007,0.008,
204,0.035,0.021,0.022,0.021,
205,0.081,0.042,0.119,0.047,
206,0.041,0.03,0.046,0.034,
207,0.046,0.025,0.018,0.021,
208,0.015,0.009,0.01,0.017,
209,0.026,0.016,0.084,0.055,
210,0.172,0.027,0.085,0.048,
211,0.034,0.016,0.015,0.025,
212,0.07,0.023,0.067,0.04,
213,0.018,0.017,0.021,0.086,
214,0.032,0.029,0.042,0.062,
215,0.035,0.016,0.019,0.024,
216,0.125,0.044,0.044,0.05,
217,0.033,0.022,0.021,0.058,
218,0.028,0.015,0.018,0.031,
219,0.021,0.009,0.011,0.01,
220,0.013,0.009,0.018,0.064,
221,0.041,0.031,0.032,0.162,
222,0.021,0.032,0.023,0.026,
223,0.018,0.015,0.017,0.021,
224,0.026,0.011,0.013,0.012,
225,0.014,0.012,0.021,0.013,
226,0.019,0.011,0.019,0.037,
227,0.019,0.017,0.018,0.02,
228,0.031,0.011,0.011,0.042,
229,0.02,0.011,0.115,0.02,
230,0.041,0.029,0.044,0.042,
231,0.017,0.012,0.044,0.016,
232,0.035,0.02,0.025,0.101,
233,0.019,0.016,0.044,0.021,
234,0.053,0.025,0.043,0.03,
235,0.042,0.024,0.049,0.038,
236,0.024,0.01,0.009,0.013,
237,0.026,0.015,0.024,0.026,
238,0.014,0.012,0.014,0.015,
239,0.032,0.045,0.037,0.037,
240,0.011,0.009,0.011,0.015,
241,0.024,0.023,0.023,0.037,
242,0.012,0.009,0.006,0.008,
243,0.013,0.01,0.016,0.011,
244,0.013,0.011,0.018,0.02,
245,0.013,0.011,0.017,0.012,
246,0.01,0.007,0.019,0.008,
247,0.038,0.024,0.028,0.029,
248,0.044,0.032,0.036,0.04,
249,0.008,0.006,0.024,0.007,
250,0.038,0.011,0.017,0.015,
251,0.023,0.021,0.053,0.028,
252,0.033,0.037,0.044,0.036,
253,0.023,0.011,0.043,0.014,
254,0.042,0.029,0.059,0.049,
255,0.01,0.01,0.016,0.017,
256,0.017,0.011,0.012,0.015,
257,0.037,0.019,0.022,0.036,
258,0.048,0.018,0.02,0.022,
259,0.038,0.028,0.04,0.032,
260,0.025,0.017,0.142,0.017,
261,0.011,0.007,0.008,0.009,
262,0.014,0.012,0.013,0.014,
263,0.013,0.012,0.014,0.036,
264,0.01,0.008,0.008,0.01,
265,0.046,0.017,0.019,0.02,
266,0.008,0.005,0.016,0.164,
267,0.019,0.01,0.012,0.013,
268,0.036,0.019,0.02,0.052,
269,0.038,0.03,0.032,0.038,
270,0.047,0.02,0.079,0.042,
271,0.02,0.02,0.034,0.061,
272,0.009,0.01,0.039,0.059,
273,0.037,0.036,0.035,0.033,
274,0.013,0.012,0.018,0.013,
275,0.033,0.019,0.028,0.021,
276,0.048,0.039,0.044,0.333,
277,0.009,0.01,0.033,0.017,
278,0.013,0.012,0.014,0.256,
279,0.017,0.012,0.015,0.016,
280,0.112,0.04,0.042,0.042,
281,0.042,0.038,0.046,0.046,
282,0.027,0.023,0.026,0.027,
283,0.026,0.025,0.028,0.03,
284,0.033,0.019,0.043,0.038,
285,0.027,0.013,0.04,0.021,
286,0.022,0.018,0.022,0.029,
287,0.017,0.014,0.021,0.02,
288,0.034,0.013,0.014,0.016,
289,0.066,0.009,0.012,0.011,
290,0.014,0.008,0.01,0.011,
291,0.026,0.026,0.03,0.032,
292,0.01,0.009,0.011,0.015,
293,0.048,0.021,0.037,0.026,
294,0.045,0.02,0.151,0.025,
295,0.034,0.007,0.011,0.01,
296,0.037,0.011,0.012,0.015,
297,0.024,0.02,0.023,0.028,
298,0.032,0.032,0.03,0.029,
299,0.03,0.011,0.012,0.03,
300,0.049,0.009,0.01,0.01,
301,0.088,0.006,0.007,0.017,
302,0.076,0.008,0.007,0.01,
303,0.028,0.011,0.012,0.013,
304,0.008,0.008,0.009,0.029,
305,0.03,0.032,0.04,0.052,
306,0.014,0.013,0.067,0.048,
307,0.025,0.015,0.016,0.018,
308,0.037,0.031,0.035,0.076,
309,0.028,0.021,0.022,0.026,
310,0.04,0.029,0.033,0.035,
311,0.041,0.021,0.024,0.041,
312,0.048,0.026,0.066,0.031,
313,0.047,0.038,0.043,0.051,
314,0.011,0.009,0.085,0.01,
315,0.026,0.014,0.019,0.028,
316,0.011,0.009,0.032,0.012,
317,0.011,0.008,0.009,0.105,
318,0.054,0.014,0.018,0.019,
319,0.019,0.011,0.013,0.016,
320,0.008,0.006,0.016,0.078,
321,0.058,0.023,0.045,0.025,
322,0.022,0.021,0.021,0.024,
323,0.018,0.018,0.02,0.056,
324,0.067,0.016,0.021,0.02,
325,0.071,0.04,0.039,0.112,
326,0.007,0.006,0.007,0.027,
327,0.01,0.01,0.011,0.012,
328,0.014,0.014,0.015,0.017,
329,0.035,0.018,0.01,0.03,
330,0.026,0.02,0.026,0.035,
331,0.015,0.008,0.01,0.011,
332,0.071,0.021,0.071,0.027,
333,0.039,0.018,0.101,0.041,
334,0.027,0.027,0.056,0.031,
335,0.013,0.01,0.029,0.013,
336,0.046,0.016,0.041,0.019,
337,0.064,0.008,0.008,0.027,
338,0.018,0.015,0.062,0.018,
339,0.038,0.032,0.038,0.038,
340,0.016,0.009,0.012,0.017,
341,0.017,0.012,0.016,0.024,
342,0.034,0.024,0.026,0.034,
343,0.102,0.02,0.021,0.06,
344,0.011,0.008,0.009,0.011,
345,0.01,0.006,0.009,0.036,
346,0.02,0.021,0.025,0.103,
347,0.008,0.007,0.008,0.102,
348,0.026,0.013,0.029,0.031,
349,0.013,0.01,0.01,0.017,
350,0.015,0.009,0.01,0.01,
351,0.015,0.01,0.019,0.026,
352,0.02,0.018,0.022,0.025,
353,0.019,0.004,0.007,0.006,
354,0.011,0.006,0.008,0.008,
355,0.033,0.026,0.038,0.032,
356,0.025,0.022,0.04,0.023,
357,0.046,0.026,0.074,0.048,
358,0.012,0.008,0.009,0.012,
359,0.034,0.029,0.054,0.036,
360,0.034,0.007,0.008,0.018,
361,0.088,0.016,0.027,0.02,
362,0.036,0.009,0.013,0.082,
363,0.013,0.01,0.013,0.012,
364,0.023,0.024,0.024,0.083,
365,0.029,0.019,0.023,0.025,
366,0.014,0.011,0.014,0.016,
367,0.032,0.035,0.09,0.043,
368,0.018,0.015,0.025,0.028,
369,0.037,0.012,0.014,0.016,
370,0.038,0.037,0.041,0.045,
371,0.111,0.044,0.024,0.027,
372,0.1,0.017,0.021,0.024,
373,0.065,0.035,0.078,0.041,
374,0.012,0.007,0.012,0.009,
375,0.009,0.008,0.137,0.023,
376,0.027,0.015,0.027,0.02,
377,0.071,0.008,0.025,0.011,
378,0.063,0.024,0.027,0.028,
379,0.124,0.041,0.062,0.046,
380,0.023,0.02,0.059,0.027,
381,0.027,0.023,0.038,0.045,
382,0.011,0.011,0.024,0.014,
383,0.036,0.029,0.02,0.059,
